token_ref	lemma	postag	oga_lemma	glaux_lemma	oga_postag	glaux_postag	notes
1	Σωκράτης	n-s---mg-	σωκράτης	Σωκράτης	n-s---mg-	n-s---mg-	
2	δέ	c--------	δέ	δέ	d--------	c--------	
3	ἄξιος	a-s---nn-	ἄξιος	ἄξιος	a-s---nn-	a-s---nn-	
4	ἐγώ	p-s---cd-	ἐγώ	ἐγώ	p1s---md-	p-s---cd-	
5	δοκέω	v3spia---	δοκέω	δοκέω	v3spia---	v3spia---	
6	εἰμί	v--pna---	εἰμί	εἰμί	v--pna---	v--pna---	
7	μιμνῄσκω	v--rnm---	μιμνήσκω	μιμνῄσκω	v--rne---	v--rnm---	
8	καί	c--------	καί	καί	d--------	c--------	
9	ὡς	c--------	ὡς	ὡς	c--------	c--------	
10	ἐπειδή	c--------	ἐπεί	ἐπειδή	c--------	c--------	DISAGREE
11	καλέω	v3saip---	καλέω	καλέω	v3saip---	v3saip---	
12	εἰς	r--------	εἰς	εἰς	r--------	r--------	
13	ὁ	l-s---fa-	ὁ	ὁ	l-s---fa-	l-s---fa-	
14	δίκη	n-s---fa-	δίκη	δίκη	n-s---fa-	n-s---fa-	
15	βουλεύω	v3saim---	βουλεύω	βουλεύω	v3saim---	v3saim---	
16	περί	r--------	περί	περί	r--------	r--------	
17	τε	c--------	τε	τε	d--------	c--------	
18	ὁ	l-s---fg-	ὁ	ὁ	l-s---fg-	l-s---fg-	
19	ἀπολογία	n-s---fg-	ἀπολογία	ἀπολογία	n-s---fg-	n-s---fg-	
20	καί	c--------	καί	καί	c--------	c--------	
21	ὁ	l-s---fg-	ὁ	ὁ	l-s---fg-	l-s---fg-	
22	τελευτή	n-s---fg-	τελευτή	τελευτή	n-s---fg-	n-s---fg-	
23	ὁ	l-s---mg-	ὁ	ὁ	l-s---mg-	l-s---mg-	
24	βίος	n-s---mg-	βίος	βίος	n-s---mg-	n-s---mg-	
25	.	u--------	.	.	u--------	u--------	
26	γράφω	v3pria---	γράφω	γράφω	v3pria---	v3pria---	
27	μέν	g--------	μέν	μέν	d--------	g--------	
28	οὖν	g--------	οὖν	οὖν	d--------	g--------	
29	περί	r--------	περί	περί	r--------	r--------	
30	οὗτος	p-s---ng-	οὗτος	οὗτος	p-s---ng-	p-s---ng-	
31	καί	c--------	καί	καί	d--------	c--------	
32	ἄλλος	p-p---mn-	ἄλλος	ἄλλος	p-p---mn-	p-p---mn-	
33	καί	c--------	καί	καί	c--------	c--------	
34	πᾶς	p-p---mn-	πᾶς	πᾶς	a-p---mn-	p-p---mn-	
35	τυγχάνω	v3paia---	τυγχάνω	τυγχάνω	v3paia---	v3paia---	
36	ὁ	l-s---fg-	ὁ	ὁ	l-s---fg-	l-s---fg-	
37	μεγαληγορία	n-s---fg-	μεγαληγορία	μεγαληγορία	n-s---fg-	n-s---fg-	
38	αὐτός	p-s---mg-	αὐτός	αὐτός	p-s---mg-	p-s---mg-	
39	·	u--------	·	·	u--------	u--------	
40	ὅς	p-s---nd-	ὅς	ὅς	d--------	p-s---nd-	
41	καί	c--------	καί	καί	d--------	c--------	
42	δῆλος	a-s---nn-	δῆλος	δῆλος	a-s---nn-	a-s---nn-	
43	ὅτι	c--------	ὅτι	ὅτι	c--------	c--------	
44	ὁ	l-s---nd-	ὁ	ὁ	l-s---nd-	l-s---nd-	
45	εἰμί	v-sppand-	εἰμί	εἰμί	v-sppand-	v-sppand-	
46	οὕτως	d--------	οὕτως	οὕτως	d--------	d--------	
47	λέγω	v3saip---	ἐρῶ	λέγω	v3saip---	v3saip---	DISAGREE
48	ὑπό	r--------	ὑπό	ὑπό	r--------	r--------	
49	Σωκράτης	n-s---mg-	σωκράτης	Σωκράτης	n-s---mg-	n-s---mg-	
50	.	u--------		.		u--------	glaux_only
51	ἀλλά	c--------	ἀλλά	ἀλλά	d--------	c--------	
52	ὅτι	c--------	ὅτι	ὅτι	c--------	c--------	
