ref	idx	token	oga_id	glaux_id	oga_postag	glaux_postag	gorman_postag	oga_lemma	glaux_lemma	gorman_lemma	mismatch_oga_gorman|mismatch_glaux_gorman|mismatch_oga_glaux
1	1	θαυμαστόν	t_1	102436869	a-s---nn-	a-s---nn-		θαυμαστός	θαυμαστός		m|m|
1	2	γε	t_2	102436870	d--------	g--------		γε	γε		m|m|
1	3	,	t_3	102436871	u--------	u--------		,	,		m|m|
1	4	ὦ	t_4	102436872	i--------	i--------		ὦ	ὦ		m|m|
1	5	βουλή	t_5	102436873	n-s---fv-	n-s---fv-		βουλή	βουλή		m|m|
1	6	,	t_6	102436874	u--------	u--------		,	,		m|m|
1	7	τὸ	t_7	102436875	l-s---nn-	l-s---nn-		ὁ	ὁ		m|m|
1	8	διαμάχεσθαι	t_8	102436876	v--pne---	v--pnm---		διαμάχομαι	διαμάχομαι		m|m|
1	9	περὶ	t_9	102436877	r--------	r--------		περί	περί		m|m|
1	10	τούτου	t_10	102436878	p-s---ng-	p-s---ng-		οὗτος	οὗτος		m|m|
1	11	,	t_11	102436879	u--------	u--------		,	,		m|m|
1	12	ὡς	t_12	102436880	c--------	c--------		ὡς	ὡς		m|m|
1	13	οὐκ	t_13	102436881	d--------	d--------		οὐ	οὐ		m|m|
1	14	ἐγένοντο	t_14	102436882	v3paim---	v3paim---		γίγνομαι	γίγνομαι		m|m|
1	15	ἡμῖν	t_15	102436883	p1p---md-	p-p---cd-		ἐγώ	ἐγώ		m|m|
1	16	διαλλαγαί	t_16	102436884	n-p---fn-	n-p---fn-		διαλλαγή	διαλλαγή		m|m|
1	17	,	t_17	102436885	u--------	u--------		,	,		m|m|
1	18	καὶ	t_18	102436886	d--------	c--------		καί	καί		m|m|
1	19	τὸ	t_19	102436887	l-s---na-	l-s---na-		ὁ	ὁ		m|m|
1	20	μὲν	t_20	102436888	d--------	g--------		μέν	μέν		m|m|
1	21	ζεῦγος	t_21	102436889	n-s---na-	n-s---na-		ζεῦγος	ζεῦγος		m|m|
1	22	καὶ	t_22	102436890	d--------	c--------		καί	καί		m|m|
1	23	τὰ	t_23	102436891	l-p---nn-	l-p---na-		ὁ	ὁ		m|m|
1	24	ἀνδράποδα	t_24	102436892	n-p---nn-	n-p---na-		ἀνδράποδον	ἀνδράποδον		m|m|
1	25	,	t_25	102436893	u--------	u--------		,	,		m|m|
1	26	καὶ	t_26	102436894	c--------	c--------		καί	καί		m|m|
1	27	ὅσα	t_27	102436895	a-p---na-	p-p---na-		ὅσος	ὅσος		m|m|
1	28	ἐξ	t_28	102436896	r--------	r--------		ἐκ	ἐκ		m|m|
1	29	ἀγροῦ	t_29	102436897	n-s---mg-	n-s---mg-		ἀγρός	ἀγρός		m|m|
1	30	κατὰ	t_30	102436898	r--------	r--------		κατά	κατά		m|m|
1	31	τὴν	t_31	102436899	l-s---fa-	l-s---fa-		ὁ	ὁ		m|m|
1	32	ἀντίδοσιν	t_32	102436900	n-s---fa-	n-s---fa-		ἀντίδοσις	ἀντίδοσις		m|m|
1	33	ἔλαβε	t_33	102436901	v3saia---	v3saia---		λαμβάνω	λαμβάνω		m|m|
1	34	,	t_34	102436902	u--------	u--------		,	,		m|m|
