ref	idx	token	oga_id	glaux_id	oga_postag	glaux_postag	gorman_postag	oga_lemma	glaux_lemma	gorman_lemma	mismatch_oga_gorman|mismatch_glaux_gorman|mismatch_oga_glaux
1	1	ὅταν	t_1	103036985	c--------	c--------		ὅταν	ὅταν		m|m|
1	2	,	t_2	103036986	u--------	u--------		,	,		m|m|
1	3	ὦ	t_3	103036987	i--------	i--------		ὦ	ὦ		m|m|
1	4	ἄνδρες	t_4	103036988	n-p---mv-	n-p---mv-		ἀνήρ	ἀνήρ		m|m|
1	5	Ἀθηναῖοι	t_5	103036989	a-p---mv-	a-p---mv-		ἀθηναῖος	Ἀθηναῖος		m|m|
1	6	,	t_6	103036990	u--------	u--------		,	,		m|m|
1	7	λόγοι	t_7	103036991	n-p---mn-	n-p---mn-		λόγος	λόγος		m|m|
1	8	γίγνωνται	t_8	103036992	v3ppse---	v3ppsm---		γίγνομαι	γίγνομαι		m|m|
1	9	περὶ	t_9	103036993	r--------	r--------		περί	περί		m|m|
1	10	ὧν	t_10	103036994	p-p---ng-	p-p---ng-		ὅς	ὅς		m|m|
1	11	Φίλιππος	t_11	103036995	n-s---mn-	n-s---mn-		φίλιππος	Φίλιππος		m|m|
1	12	πράττει	t_12	103036996	v3spia---	v3spia---		πράσσω	πράσσω		m|m|
1	13	καὶ	t_13	103036997	c--------	c--------		καί	καί		m|m|
1	14	βιάζεται	t_14	103036998	v3spie---	v3spim---		βιάζω	βιάζω		m|m|
1	15	παρὰ	t_15	103036999	r--------	r--------		παρά	παρά		m|m|
1	16	τὴν	t_16	103037000	l-s---fa-	l-s---fa-		ὁ	ὁ		m|m|
1	17	εἰρήνην	t_17	103037001	n-s---fa-	n-s---fa-		εἰρήνη	εἰρήνη		m|m|
1	18	,	t_18	103037002	u--------	u--------		,	,		m|m|
1	19	ἀεὶ	t_19	103037003	d--------	d--------		ἀεί	ἀεί		m|m|
1	20	τοὺς	t_20	103037004	l-p---ma-	l-p---ma-		ὁ	ὁ		m|m|
1	21	ὑπὲρ	t_21	103037005	r--------	r--------		ὑπέρ	ὑπέρ		m|m|
1	22	ἡμῶν	t_22	103037006	p-p---mg-	p-p---cg-		ἐγώ	ἐγώ		m|m|
1	23	λόγους	t_23	103037007	n-p---ma-	n-p---ma-		λόγος	λόγος		m|m|
1	24	καὶ	t_24	103037008	d--------	c--------		καί	καί		m|m|
1	25	δικαίους	t_25	103037009	a-p---ma-	a-p---ma-		δίκαιος	δίκαιος		m|m|
1	26	καὶ	t_26	103037010	c--------	c--------		καί	καί		m|m|
1	27	φιλανθρώπους	t_27	103037011	a-p---ma-	a-p---ma-		φιλάνθρωπος	φιλάνθρωπος		m|m|
1	28	ὁρῶ	t_28	103037012	v1spia---	v1spia---		ὁράω	ὁράω		m|m|
1	29	φαινομένους	t_29	103037013	v-pppema-	v-pppmma-		φαίνω	φαίνω		m|m|
1	30	,	t_30	103037014	u--------	u--------		,	,		m|m|
1	31	καὶ	t_31	103037015	c--------	c--------		καί	καί		m|m|
1	32	λέγειν	t_32	103037016	v--pna---	v--pna---		λέγω3	λέγω		m|m|
1	33	μὲν	t_33	103037017	d--------	g--------		μέν	μέν		m|m|
1	34	ἅπαντας	t_34	103037018	a-p---ma-	p-p---ma-		ἅπας	ἅπας		m|m|
1	35	ἀεὶ	t_35	103037019	d--------	d--------		ἀεί	ἀεί		m|m|
1	36	τὰ	t_36	103037020	l-p---na-	l-p---na-		ὁ	ὁ		m|m|
1	37	δέοντα	t_37	103037021	v-pppana-	v-pppana-		δέω2	δέω		m|m|
1	38	δοκοῦντας	t_38	103037022	v-pppama-	v-pppama-		δοκέω	δοκέω		m|m|
1	39	τοὺς	t_39	103037023	l-p---ma-	l-p---ma-		ὁ	ὁ		m|m|
1	40	κατηγοροῦντας	t_40	103037024	v-pppama-	v-pppama-		κατηγορέω	κατηγορέω		m|m|
1	41	Φιλίππου	t_41	103037025	n-s---mg-	n-s---mg-		φίλιππος	Φίλιππος		m|m|
1	42	,	t_42	103037026	u--------	u--------		,	,		m|m|
1	43	γιγνόμενον	t_43	103037027	v-sppena-	v-sppmna-		γίγνομαι	γίγνομαι		m|m|
1	44	δʼ	t_44	103037028	c--------	c--------		δέ	δέ		m|m|
1	45	οὐδὲν	t_45	103037029	p-s---nn-	p-s---na-		οὐδείς	οὐδείς		m|m|
1	46	ὡς	t_46	103037030	d--------	c--------		ὡς	ὡς		m|m|
1	47	ἔπος	t_47	103037031	n-s---na-	n-s---na-		ἔπος	ἔπος		m|m|
1	48	εἰπεῖν	t_48	103037032	v--ana---	v--ana---		εἶπον	λέγω		m|m|@
1	49	τῶν	t_49	103037033	l-p---ng-	l-p---ng-		ὁ	ὁ		m|m|
1	50	δεόντων	t_50	103037034	v-pppang-	v-pppang-		δέω	δέω		m|m|
1	51	,	t_51	103037035	u--------	u--------		,	,		m|m|
1	52	οὐ	t_52	103037036	d--------	d--------		οὐ	οὐ		m|m|
1	53	δ’	t_53	103037037	c--------	c--------		δέ	δέ		m|m|
1	54	ὧν	t_54	103037038	p-p---ng-	p-p---ng-		ὅς	ὅς		m|m|
1	55	εἵνεκα	t_55	103037039	r--------	r--------		ἕνεκα	ἕνεκα		m|m|
1	56	ταῦτʼ	t_56	103037040	p-p---na-	p-p---na-		οὗτος	οὗτος		m|m|
1	57	ἀκούειν	t_57	103037041	v--pna---	v--pna---		ἀκούω	ἀκούω		m|m|
1	58	ἄξιον	t_58	103037042	a-s---nn-	a-s---nn-		ἄξιος	ἄξιος		m|m|
1	59	·	t_59	103037043	u--------	u--------		·	·		m|m|
2	1	ἀλλʼ	t_60	103037044	d--------	c--------		ἀλλά	ἀλλά		m|m|
2	2	εἰς	t_61	103037045	r--------	r--------		εἰς	εἰς		m|m|
2	3	τοῦτʼ	t_62	103037046	p-s---na-	p-s---na-		οὗτος	οὗτος		m|m|
2	4	ἤδη	t_63	103037047	d--------	d--------		ἤδη	ἤδη		m|m|
2	5	προηγμένα	t_64	103037048	v-prpenn-	v-prpmnn-		προίστημι	προάγω		m|m|@
2	6	τυγχάνει	t_65	103037049	v3spia---	v3spia---		τυγχάνω	τυγχάνω		m|m|
2	7	πάντα	t_66	103037050	a-p---nn-	p-p---nn-		πᾶς	πᾶς		m|m|
2	8	τὰ	t_67	103037051	l-p---nn-	l-p---nn-		ὁ	ὁ		m|m|
2	9	πράγματα	t_68	103037052	n-p---nn-	n-p---nn-		πρᾶγμα	πρᾶγμα		m|m|
2	10	τῇ	t_69	103037053	l-s---fd-	l-s---fd-		ὁ	ὁ		m|m|
2	11	πόλει	t_70	103037054	n-s---fd-	n-s---fd-		πόλις	πόλις		m|m|
2	12	,	t_71	103037055	u--------	u--------		,	,		m|m|
2	13	ὥσθʼ	t_72	103037056	c--------	c--------		ὥστε	ὥστε		m|m|
2	14	ὅσῳ	t_73	103037057	a-s---nd-	p-s---nd-		ὅσος	ὅσος		m|m|
2	15	τις	t_74	103037058	p-s---mn-	p-s---cn-		τις	τις		m|m|
2	16	ἂν	t_75	103037059	d--------	g--------		ἄν	ἄν		m|m|
2	17	μᾶλλον	t_76	103037060	d--------	d-------c		μᾶλλον	μάλα		m|m|@
2	18	καὶ	t_77	103037061	c--------	c--------		καί	καί		m|m|
2	19	φανερώτερον	t_78	103037062	a-s---mac	a-s---nac		φανερός	φανερός		m|m|
2	20	ἐξελέγχῃ	t_79	103037063	v3spsa---	v3spsa---		ἐξελέγχω	ἐξελέγχω		m|m|
2	21	Φίλιππον	t_80	103037064	n-s---ma-	n-s---ma-		φίλιππος	Φίλιππος		m|m|
2	22	καὶ	t_81	103037065	d--------	c--------		καί	καί		m|m|
2	23	τὴν	t_82	103037066	l-s---fa-	l-s---fa-		ὁ	ὁ		m|m|
2	24	πρὸς	t_83	103037067	r--------	r--------		πρός	πρός		m|m|
2	25	ὑμᾶς	t_84	103037068	p-p---ma-	p-p---ca-		σύ	σύ		m|m|
2	26	εἰρήνην	t_85	103037069	n-s---fa-	n-s---fa-		εἰρήνη	εἰρήνη		m|m|
2	27	παραβαίνοντα	t_86	103037070	v-sppama-	v-sppama-		παραβαίνω	παραβαίνω		m|m|
2	28	καὶ	t_87	103037071	c--------	c--------		καί	καί		m|m|
2	29	πᾶσι	t_88	103037072	a-p---md-	p-p---md-		πᾶς	πᾶς		m|m|
2	30	τοῖς	t_89	103037073	l-p---md-	l-p---md-		ὁ	ὁ		m|m|
2	31	Ἕλλησιν	t_90	103037074	n-p---md-	n-p---md-		ἕλλην	Ἕλλην		m|m|
2	32	ἐπιβουλεύοντα	t_91	103037075	v-sppama-	v-sppama-		ἐπιβουλεύω	ἐπιβουλεύω		m|m|
2	33	,	t_92	103037076	u--------	u--------		,	,		m|m|
2	34	τοσούτῳ	t_93	103037077	p-s---nd-	p-s---nd-		τοσοῦτος	τοσοῦτος		m|m|
2	35	τὸ	t_94	103037078	l-s---na-	l-s---na-		ὁ	ὁ		m|m|
2	36	τί	t_95	103037079	p-s---na-	p-s---na-		τίς	τίς		m|m|
2	37	χρὴ	t_96	103037080	v3spia---	v3spia---		χρή	χρή		m|m|
2	38	ποιεῖν	t_97	103037081	v--pna---	v--pna---		ποιέω	ποιέω		m|m|
2	39	συμβουλεῦσαι	t_98	103037082	v--ana---	v--ana---		συμβουλεύω	συμβουλεύω		m|m|
2	40	χαλεπώτερον	t_99	103037083	a-s---nac	a-s---nac		χαλεπός	χαλεπός		m|m|
2	41	.	t_100	103037084	u--------	u--------		.	.		m|m|
